graph_generation:               0.019424 s
2568, 698
3502, 3078
862, 1117
1809, 3718
3612, 3043
3556, 2120
95, 780
1694, 3182
602, 172
3638, 2230
3851, 22
3129, 1587
2568, 2470
3040, 3736
2530, 3402
3851, 2967
3352, 960
1153, 2095
95, 321
908, 2211
2221, 2300
2117, 56
85, 2840
1287, 696
387, 3442
3996, 427
427, 3637
392, 2159
2637, 42
3339, 3824
733, 640
640, 1934
3851, 2157
2568, 427
3531, 3910
862, 1373
3187, 3282
3607, 682
3022, 95
1180, 926
3320, 3574
2382, 120
862, 707
905, 2696
467, 2945
2878, 1587
86, 3389
37, 617
843, 1974
2139, 926
3851, 1772
1609, 427
746, 3674
3851, 2404
1609, 1481
2530, 1676
3699, 1571
1058, 2992
2568, 2777
3921, 1373
2568, 177
3556, 1907
3851, 2758
2824, 2757
2768, 919
376, 1448
3851, 3736
862, 1352
2291, 624
698, 2459
3488, 4038
862, 1294
1024, 2226
95, 3262
1458, 873
122, 2366
3187, 3081
4038, 1180
862, 3928
1873, 1679
473, 1901
1193, 177
2967, 3566
2860, 158
861, 427
2230, 3382
698, 3303
3851, 624
547, 2130
2134, 3209
1577, 1807
1609, 2530
2657, 2184
3902, 2665
862, 3961
1609, 1832
95, 3161
2021, 228
1715, 1901
2593, 2392
362, 1272
250, 1280
2, 2081
250, 3136
978, 1311
1941, 2487
2568, 2808
2710, 1057
3851, 2260
497, 2227
2615, 1700
2450, 2546
193, 1624
2117, 1031
1375, 670
2743, 3335
3339, 2993
2207, 889
1184, 990
2853, 2139
3488, 3338
1737, 4065
3657, 1117
2336, 2180
2637, 1949
1587, 473
3851, 217
858, 1658
4082, 2615
2878, 3006
440, 2531
1560, 2550
1184, 715
1127, 1655
862, 238
2637, 672
3851, 3434
2860, 884
1280, 3505
862, 2878
2300, 552
862, 1594
3851, 3540
1513, 832
2568, 2970
2390, 3574
3672, 3985
1609, 2404
1932, 3601
2657, 624
3851, 3022
3749, 1022
362, 3483
250, 641
3129, 517
3187, 1557
2367, 3045
1609, 3414
4081, 712
1609, 2905
3759, 3110
1103, 238
2021, 901
1702, 2568
141, 3203
3672, 264
1756, 3601
1232, 1202
1587, 269
2446, 3205
497, 137
2193, 3285
1184, 1702
2412, 4065
177, 1587
3262, 1025
467, 130
2459, 3156
2530, 4050
238, 2300
2970, 1587
3022, 313
95, 3188
1041, 2111
1960, 2631
3389, 1873
1729, 818
2757, 346
3187, 1960
3902, 1658
3534, 3161
2605, 1202
3851, 1437
2379, 1566
95, 2835
3182, 904
2, 2743
95, 2181
1609, 2568
3182, 2313
3434, 570
3401, 1193
862, 3736
1280, 2510
733, 1381
2739, 547
3282, 3335
250, 633
2568, 2874
1587, 3695
3434, 2081
1153, 3284
2390, 3699
2230, 3662
593, 2102
2568, 2300
2575, 3090
3851, 2209
1193, 257
141, 4040
2530, 461
3136, 1498
1564, 657
2315, 2698
277, 3296
2568, 1864
2657, 312
862, 2788
2759, 2654
3736, 486
1260, 3308
3851, 3504
862, 3498
2111, 2486
3335, 624
1280, 3399
862, 2605
3296, 1182
1768, 2160
1022, 816
2021, 3504
3124, 3502
2230, 1483
1692, 2439
427, 2672
714, 453
1152, 3182
1609, 1184
3851, 1471
3262, 2814
2967, 427
2657, 1287
3320, 1587
3414, 3402
2530, 1268
1715, 73
3851, 1857
497, 3282
2139, 3902
1280, 2860
698, 1682
3851, 2757
2479, 2309
2048, 472
3851, 2366
1768, 2111
862, 1867
989, 2787
2614, 547
3492, 1984
493, 1974
1375, 1587
1153, 2599
1948, 330
3502, 3804
3434, 2205
3851, 2837
1193, 1587
3930, 239
733, 2487
2698, 707
3949, 3453
2530, 721
2477, 3313
1587, 2459
481, 2366
1962, 3397
1832, 3481
2743, 937
2021, 427
3124, 222
2526, 694
259, 904
2021, 373
238, 807
1715, 1294
2649, 867
832, 2111
3944, 85
2278, 76
3851, 1789
2768, 2824
2126, 1566
1195, 1670
1783, 2249
151, 1428
3674, 490
95, 3385
3339, 2076
3601, 1552
3129, 3389
1117, 203
1117, 1676
504, 1074
3851, 3124
743, 2092
3129, 4007
3851, 249
1287, 3034
3851, 2081
3187, 1147
1587, 186
3851, 250
1564, 3781
767, 953
2212, 2181
1564, 743
1702, 1012
3672, 542
3187, 3502
2139, 791
2021, 552
1715, 2941
3087, 1901
1609, 2057
1153, 989
1117, 1270
889, 1427
4040, 3759
3851, 2892
1297, 3549
862, 248
362, 3069
953, 743
2970, 1019
1676, 3043
3851, 1126
3339, 2395
3482, 1012
238, 406
640, 2304
373, 3477
1864, 1779
766, 2757
2221, 3978
3851, 1232
3944, 3559
3022, 1653
2915, 1270
56, 564
3502, 190
2894, 931
1387, 3524
2568, 3210
2395, 1941
3724, 937
2637, 2126
3581, 3043
935, 2821
1305, 1270
1193, 2303
1694, 1552
743, 3872
2768, 1152
3944, 332
715, 1074
250, 949
3851, 3985
1715, 2757
238, 1758
3488, 884
1587, 955
1914, 1577
953, 1509
3124, 3552
362, 3438
3944, 1960
3098, 3701
862, 473
3603, 1323
26, 2888
1469, 3081
435, 3782
1425, 270
250, 2698
250, 2304
1568, 348
2743, 1926
3799, 3437
2667, 406
2568, 3805
4084, 2392
2657, 1460
1609, 263
856, 2511
2, 516
431, 2485
2721, 3601
1609, 643
1885, 1074
2021, 1880
2230, 3188
3262, 1559
2021, 2710
862, 3360
1715, 141
363, 2696
369, 707
277, 2450
3339, 1098
27, 2185
3930, 95
364, 45
95, 473
3851, 3472
2422, 1895
866, 2868
1934, 1692
3129, 473
2431, 1428
2390, 2568
95, 1842
3851, 2111
1498, 635
4037, 3399
4082, 3937
1765, 2629
1715, 2097
260, 260
364, 1594
316, 1189
3187, 3759
1184, 2993
3177, 392
969, 3736
250, 1403
3736, 2374
3851, 1832
2568, 3502
1153, 657
373, 2526
511, 3358
2708, 2518
632, 504
3124, 3736
497, 427
249, 3759
3878, 385
1280, 682
3136, 707
3951, 4070
1421, 2835
2181, 2963
95, 3783
2746, 793
3937, 3862
3851, 1166
392, 707
250, 467
2117, 733
3124, 679
250, 280
1193, 106
953, 2615
3087, 1469
3672, 1676
556, 3832
1290, 1587
1786, 1361
2615, 1721
3398, 1063
2853, 2853
327, 1766
1031, 2477
3087, 2743
1294, 3937
1609, 3124
2568, 2477
2568, 423
1961, 4001
862, 3674
640, 3221
2759, 1138
1290, 3209
1609, 862
2180, 1937
2698, 3759
1117, 3338
1184, 963
733, 1270
1864, 1537
1474, 4030
431, 3182
746, 364
3661, 4038
2967, 593
3773, 1873
3282, 761
2117, 2081
3502, 1058
1184, 1294
1324, 3902
1074, 1821
3482, 1864
238, 2893
504, 441
746, 2477
592, 2313
1184, 173
1849, 3338
1692, 1714
3291, 1840
1971, 66
2021, 1202
3672, 3957
250, 746
1609, 656
1297, 3951
1609, 497
191, 2450
3545, 2720
1469, 657
2395, 1587
3227, 3574
721, 3787
889, 841
177, 2454
2530, 2970
2618, 1636
767, 3345
1481, 3288
862, 1352
2967, 1967
3851, 2757
2021, 3320
1184, 1025
2759, 1589
177, 3989
95, 22
2390, 743
1469, 435
2967, 333
547, 1378
3756, 1773
3851, 733
3851, 2730
2550, 1202
3296, 3759
2390, 2304
2193, 1881
3638, 843
1809, 3708
2878, 213
2157, 3423
1193, 816
1587, 2230
1153, 1074
1587, 3138
1885, 2485
912, 21
2530, 3729
3851, 953
3339, 3046
2021, 95
2649, 2993
1961, 4093
2117, 2579
898, 427
2390, 2120
3699, 3996
3851, 657
3610, 3695
473, 1513
2117, 3805
3414, 3013
2390, 4056
1621, 427
435, 3736
95, 3402
862, 3399
1768, 427
2157, 2111
4040, 3043
3937, 1017
1044, 2888
1280, 576
1466, 682
2021, 3829
3699, 3888
639, 1472
1117, 843
3531, 1962
1914, 3320
3851, 1805
2207, 2508
1136, 743
2447, 2757
1809, 2157
1626, 1690
2021, 3221
3569, 2069
743, 1505
2568, 1297
3502, 3539
95, 850
1378, 3090
280, 1975
362, 473
3944, 277
250, 1864
1103, 1935
497, 1776
3851, 1280
1176, 2313
2787, 3116
1103, 2017
1272, 2698
3851, 13
1075, 3390
721, 781
2530, 2924
960, 3437
3851, 1074
3851, 1117
862, 889
177, 2771
1609, 657
647, 3335
1864, 3402
3851, 953
3851, 1609
3022, 2447
767, 1136
2757, 21
3556, 473
2615, 2209
2878, 2707
3549, 1587
1609, 3581
862, 479
2394, 806
415, 1074
1117, 2358
1136, 1587
373, 2304
3022, 3759
1557, 3674
3488, 657
4020, 2304
3851, 3939
862, 1294
3929, 780
3603, 2710
373, 313
3851, 3006
3402, 1655
2447, 763
427, 3921
1272, 682
3851, 497
1469, 1975
3022, 3124
3672, 743
841, 3878
497, 1074
707, 1873
2568, 2820
1995, 1768
794, 2123
3339, 422
3129, 1260
884, 3716
3672, 2637
2139, 1613
3179, 3469
4038, 1761
95, 3960
2938, 248
3638, 3502
95, 912
3059, 363
1152, 2068
3440, 2649
862, 2817
3483, 3921
1809, 2642
3944, 373
2637, 2605
3694, 3759
3694, 3790
250, 2139
2637, 3354
1184, 2568
1153, 2517
3310, 3197
1469, 3781
1864, 642
435, 1261
1609, 283
1038, 3391
1294, 3182
2193, 113
3414, 2993
3022, 862
1809, 3989
3187, 1108
4038, 1422
3853, 2757
467, 415
73, 2835
373, 624
250, 298
3851, 707
2117, 2181
2422, 2477
730, 205
3851, 47
3437, 2985
362, 203
2300, 224
1352, 2459
1508, 1437
2400, 185
862, 2672
1297, 1864
3851, 1272
3488, 1215
1609, 733
1007, 1474
721, 2477
1153, 386
3736, 2795
3310, 2103
95, 2508
862, 624
68, 2313
2021, 3246
3502, 3450
743, 3917
3502, 1041
2568, 912
427, 3978
3851, 3488
1052, 2003
949, 3043
250, 95
953, 684
1260, 1685
3545, 926
177, 2339
2510, 3182
1849, 2524
733, 373
2568, 689
1715, 3672
2181, 3799
40, 746
250, 2313
250, 953
3402, 1474
2511, 3527
3851, 497
862, 3797
1607, 707
1375, 3477
2074, 3090
3282, 1202
1609, 2746
3851, 2811
3310, 177
1297, 3804
321, 1917
3851, 3674
1609, 1022
3610, 1022
682, 2631
549, 1101
715, 2121
1184, 2412
362, 3944
1184, 3556
2958, 1506
2021, 132
1113, 912
1117, 2266
1609, 1107
1564, 3670
624, 3608
2614, 2967
3851, 95
2210, 2057
3851, 2967
1720, 1745
1184, 3310
2212, 182
624, 248
1280, 1828
2117, 86
1184, 427
3188, 3573
1117, 1422
427, 2380
3612, 3285
2185, 427
1193, 141
248, 224
2700, 683
624, 3674
2510, 3419
1294, 3145
2511, 1054
125, 1739
4034, 3723
1751, 2893
3851, 3437
1557, 1857
1975, 2236
2945, 3338
1787, 3188
3296, 3338
2021, 1587
862, 3396
1715, 515
3569, 3399
3672, 910
767, 95
1184, 2530
3851, 3825
1280, 716
3161, 3228
3851, 374
1427, 2556
1280, 1745
3026, 2745
1864, 248
2356, 624
1702, 2967
4065, 3465
2510, 1903
141, 730
767, 2448
2637, 624
1609, 2796
1265, 2260
2212, 177
1527, 1152
2265, 769
3851, 1297
3209, 2698
1809, 3227
3902, 2837
3296, 3750
280, 2477
1864, 3921
1184, 3759
1751, 1403
3187, 889
2212, 3163
3902, 2116
66, 2722
3437, 3
1864, 3296
1184, 1809
3204, 2672
3851, 1509
1609, 1024
406, 1658
3851, 348
376, 3338
1874, 2190
3937, 3545
1609, 1294
1193, 3999
2637, 3338
2550, 938
2698, 3804
1609, 3534
2350, 4007
497, 1270
3296, 2477
2447, 2367
1184, 2447
2649, 1024
1280, 733
387, 3829
2021, 2304
473, 593
280, 1007
938, 1625
21, 399
2568, 3069
3227, 4037
2820, 841
3227, 497
3124, 2304
497, 2967
3851, 3203
3672, 1166
2530, 949
2746, 2221
2746, 1173
1662, 1025
960, 2710
392, 427
2021, 2505
2021, 120
1184, 3989
177, 926
2207, 3285
2330, 3043
862, 2834
1609, 1302
2530, 912
1971, 1317
1184, 2336
3248, 1215
3087, 184
3944, 960
1280, 13
3875, 3209
803, 1567
1296, 1257
2139, 3382
3851, 49
3674, 3182
1152, 1974
3227, 1641
1427, 366
1117, 3179
4038, 3335
1180, 2313
250, 3282
2335, 2926
26, 2822
2759, 3472
2853, 3059
2787, 867
177, 427
3531, 427
2021, 746
3851, 3282
2859, 3085
3310, 2893
3227, 2185
3227, 2437
2395, 427
3296, 3005
3829, 2230
2970, 976
3310, 2023
743, 427
3022, 427
862, 373
2021, 744
248, 885
3851, 1074
165, 21
953, 606
1048, 1601
1184, 1961
3851, 2698
260, 999
3187, 3813
250, 3662
1564, 3996
3638, 1587
3124, 679
277, 1373
497, 2304
1220, 2450
2390, 427
2550, 427
767, 3296
733, 1723
3902, 2304
2300, 633
3034, 1998
933, 1419
2390, 3629
3335, 1474
250, 1587
250, 3389
3209, 1566
3944, 2629
3851, 1323
401, 1807
733, 1797
1960, 1381
862, 493
2207, 86
95, 986
1012, 1873
1184, 1895
3361, 1474
95, 1577
230, 3674
2530, 2605
1694, 1117
1809, 2212
1425, 1821
1280, 2477
3623, 108
938, 1704
2970, 3232
2021, 3209
3788, 2814
1184, 4065
392, 3192
2210, 2111
104, 2073
3851, 3672
95, 1329
3339, 1439
3221, 1330
2698, 2377
1193, 2485
3799, 1225
4072, 453
2390, 2159
415, 542
1117, 1110
1352, 2967
1609, 935
1768, 1587
4, 2372
1193, 1648
3851, 2120
1117, 2205
3851, 2059
875, 1993
3851, 836
862, 649
259, 3662
2820, 1166
2412, 3
2530, 1960
250, 387
1961, 2530
1280, 2917
3345, 2814
1103, 1587
953, 2605
373, 734
2459, 427
3851, 3400
2, 3736
295, 2309
733, 2531
250, 2920
1378, 2145
3851, 2637
3591, 970
3502, 3247
698, 1768
3182, 1901
2212, 3057
1609, 1471
19, 3996
3209, 669
1201, 3816
363, 85
803, 1131
2530, 2511
1925, 182
3227, 1193
1167, 3978
3498, 2477
250, 937
2207, 3662
3851, 1117
2586, 3451
3674, 3043
104, 1373
2117, 721
2298, 963
2568, 2517
1609, 3188
2446, 3568
1280, 733
3087, 473
1280, 2021
2759, 3502
657, 2285
3930, 1117
2021, 1272
3545, 2194
715, 633
3829, 1587
640, 2579
904, 3453
3187, 2313
2021, 2636
1323, 3791
3851, 1321
512, 456
3502, 440
1075, 3161
862, 2126
3571, 3198
1809, 420
3308, 3216
2, 1117
2300, 756
373, 473
3674, 682
862, 2107
1425, 2952
3736, 1508
1966, 869
2117, 2076
3486, 796
1609, 2672
3694, 3335
165, 2650
250, 95
45, 859
984, 1734
1587, 1608
2698, 3203
95, 1962
1832, 3294
862, 2335
1184, 2615
3851, 2698
707, 472
935, 2221
1117, 2300
1280, 362
141, 2888
2392, 3361
3961, 2905
3672, 1867
3227, 1401
1694, 1294
362, 1012
3851, 2021
1587, 2615
2967, 624
2247, 2945
13, 2304
773, 1390
373, 3161
3694, 473
843, 399
1809, 2395
3610, 656
1324, 1135
1609, 3022
2530, 1419
632, 3145
1768, 427
2871, 2057
3638, 3188
862, 2011
3851, 889
587, 427
3227, 3443
715, 2958
1849, 2835
1260, 2615
1323, 2615
1193, 2366
1916, 3285
1564, 2637
250, 862
743, 1344
884, 2531
3523, 1074
1566, 3659
1310, 3452
3851, 1735
2111, 4037
1134, 2230
3851, 295
1849, 1194
1975, 113
373, 208
3237, 2757
2207, 3136
1294, 1387
1117, 2970
1608, 955
3549, 2107
1272, 3800
1280, 517
2820, 1985
23, 177
554, 955
3851, 1272
3979, 574
1117, 3285
3396, 1840
3591, 2913
3851, 2757
743, 3239
1849, 3345
3015, 2605
362, 1428
95, 2429
1117, 635
2814, 1139
1280, 95
2768, 4001
2207, 874
1193, 3659
3844, 2230
250, 3488
4066, 3888
2967, 1890
2796, 3182
3851, 1294
1117, 1274
2120, 427
1768, 2139
1202, 3157
1134, 1765
1609, 3437
312, 3043
3407, 1373
3540, 4070
2530, 2649
250, 3414
862, 141
2743, 2698
1832, 1685
1609, 250
3187, 990
3851, 2530
2117, 3246
305, 372
1184, 2615
2247, 2637
1153, 3031
3098, 3910
1152, 2757
95, 2526
3851, 141
3610, 570
3851, 203
2164, 2304
3851, 3708
567, 3390
2970, 1705
3851, 3188
3672, 1998
884, 248
177, 3621
2777, 643
1809, 95
1287, 2615
250, 2970
2698, 124
1375, 1881
767, 4021
2657, 1184
3851, 1925
1280, 2817
2117, 3759
556, 960
556, 1471
3919, 920
733, 2970
867, 2672
97, 1270
3059, 2550
1502, 427
2111, 1926
66, 2579
3825, 558
3851, 1450
890, 1037
3736, 3402
3851, 4038
95, 2300
1587, 4046
2568, 3187
2739, 976
731, 2313
3672, 915
238, 2230
3851, 2564
2530, 2300
177, 2970
3227, 1153
1768, 3285
1184, 2459
862, 3209
3179, 3627
715, 2217
1117, 816
3434, 654
2117, 2919
3401, 1962
1609, 172
2210, 1260
2282, 1873
1609, 2021
862, 1587
3851, 33
3483, 1344
912, 1665
373, 2993
3851, 1809
931, 1152
782, 2768
2919, 1807
2637, 3179
1589, 3289
3851, 2102
3781, 1385
3825, 3182
1914, 3990
2157, 218
3851, 571
3944, 4038
3944, 3676
3851, 889
1052, 1098
1587, 2185
657, 889
862, 95
2530, 427
1614, 3996
2459, 1329
95, 890
2893, 1832
2069, 506
2390, 1458
1727, 2615
1375, 578
3129, 780
938, 3895
473, 260
1117, 4060
3911, 2817
1352, 2796
2230, 2485
3851, 2339
1557, 3437
2227, 1471
953, 4065
2993, 2102
2477, 3816
3534, 2651
2615, 3361
3438, 1568
1280, 1714
767, 2417
2417, 260
1184, 2649
3236, 1373
2403, 93
743, 2159
2021, 3781
3827, 2757
1960, 141
3296, 333
2076, 3327
1294, 2502
3517, 2159
2657, 3438
396, 45
1608, 104
3274, 385
3129, 3502
1041, 73
1978, 1832
1609, 2116
2568, 3864
40, 3724
1375, 333
2568, 369
2605, 633
369, 3708
250, 756
1117, 773
2657, 313
1103, 3399
2390, 2304
95, 3701
3556, 1962
2021, 3826
2757, 2672
2350, 2539
3851, 1701
1717, 2585
1012, 376
1758, 2804
3851, 682
2212, 1821
4082, 3674
862, 1422
3930, 3673
2568, 2139
3805, 427
369, 1167
1439, 3232
406, 1054
2787, 3805
1901, 3489
657, 1587
3951, 645
3851, 2568
1294, 1935
3944, 2615
1600, 2581
3227, 1375
406, 593
1765, 1381
2530, 1110
862, 542
3780, 1344
3951, 95
2568, 1962
2860, 2035
2207, 2413
3951, 2814
2282, 2392
3851, 2245
3022, 3161
213, 1074
1117, 1117
1832, 3043
3129, 3443
393, 427
640, 3545
3944, 818
2021, 3338
1168, 495
3610, 2906
363, 2757
3339, 1994
3282, 1427
767, 392
3851, 2824
1809, 1913
3482, 682
427, 773
2021, 1871
766, 3338
1373, 542
2938, 3694
42, 2409
3851, 1587
1323, 1559
238, 1566
1609, 3124
497, 2952
2853, 679
369, 1974
1971, 926
3851, 3327
1153, 3246
3556, 386
1287, 3015
3851, 2821
1560, 234
1244, 1807
1849, 1850
165, 3759
3505, 1587
2530, 1768
3187, 3799
2230, 3288
2210, 3517
624, 1240
953, 2843
3851, 767
3851, 2862
3022, 1685
953, 3953
1690, 3232
313, 3928
3701, 716
473, 641
363, 1135
2057, 479
1587, 2277
1272, 1198
2207, 95
1935, 21
2117, 3182
467, 3736
40, 2888
2530, 260
250, 1625
479, 1935
3124, 1344
250, 4038
280, 2511
238, 1608
2530, 3772
767, 3022
1609, 1508
3961, 95
2417, 1064
2967, 3204
1024, 222
2743, 712
3124, 1344
278, 2477
3851, 3781
1163, 1960
2698, 427
376, 427
4038, 2304
1772, 13
3988, 1474
3694, 3990
4015, 3402
773, 3043
2721, 3674
362, 1117
392, 3674
3438, 1445
1907, 3992
2530, 431
1399, 2831
280, 650
733, 2993
238, 1126
733, 3674
3389, 1832
3851, 3504
467, 1720
2291, 3829
3310, 3136
3043, 827
2207, 1408
3851, 2953
1311, 2152
141, 1685
95, 2885
1975, 2637
1715, 1145
3851, 92
4072, 1909
280, 4093
3531, 1117
3018, 177
472, 3601
2052, 333
2853, 3624
2117, 2764
1715, 2139
3944, 2757
2530, 1960
3296, 3096
1294, 1117
250, 3227
2230, 771
1287, 1624
427, 3437
2021, 1024
743, 2932
4065, 2710
362, 95
3851, 3781
2530, 3764
1427, 1166
3827, 657
1280, 3331
1864, 1166
3973, 682
2938, 2304
373, 1587
657, 1101
3851, 1184
383, 21
3687, 3719
1272, 2212
250, 3853
3991, 1587
3434, 2650
3248, 141
2920, 363
1117, 1587
2967, 3609
756, 427
1117, 1587
2568, 1439
1864, 3723
125, 545
3502, 1685
3805, 1962
961, 3437
4082, 1048
862, 2477
3694, 2888
862, 3052
1272, 3902
95, 624
458, 495
587, 1295
3961, 2300
3209, 1665
3556, 3825
862, 2139
2530, 327
2530, 1629
3124, 435
1609, 3124
3736, 1394
2021, 238
1280, 3867
2637, 1692
1655, 41
746, 1957
2300, 1479
2232, 1013
1587, 1403
3695, 2367
3851, 746
497, 524
3022, 862
3161, 859
1694, 2102
2004, 2793
1117, 147
95, 1449
177, 2970
238, 2477
1676, 473
657, 3708
767, 532
3937, 836
1926, 3232
95, 177
4020, 2887
862, 3531
2035, 679
2530, 1117
1184, 3423
3701, 2367
743, 3612
3540, 2508
472, 2572
3204, 3477
1280, 3090
1103, 2210
1609, 3114
1864, 1587
640, 95
2530, 2000
250, 2111
1971, 2871
2806, 1736
3851, 1966
362, 238
2510, 2139
3227, 2698
1425, 593
415, 1893
250, 3662
3991, 2526
2853, 657
1153, 385
1280, 1962
2743, 1295
3851, 15
657, 3674
2860, 1676
3440, 2618
431, 3902
1948, 3759
57, 1024
1074, 505
1975, 657
2193, 1931
2530, 3278
3282, 3221
2967, 85
3545, 2226
2207, 1926
3098, 3338
3695, 926
2568, 141
862, 1104
1425, 3320
3851, 740
2239, 905
4038, 2300
1966, 3495
1609, 2032
2657, 362
3805, 2111
1874, 1232
373, 2698
1986, 453
1772, 3847
2853, 3396
2568, 953
3187, 966
2390, 3182
95, 844
2117, 3759
1715, 427
3851, 3214
1907, 2304
2244, 152
3944, 95
2427, 2793
1428, 1658
2568, 3373
3851, 2817
2207, 2022
3569, 1260
3129, 880
31, 3338
1134, 2157
3187, 953
1375, 3759
2615, 2775
2568, 3935
2853, 1676
1609, 48
4065, 1010
173, 2230
3090, 2757
73, 3674
1280, 577
3488, 2824
1768, 3073
2568, 85
1609, 1280
4038, 141
1280, 3854
1280, 2063
2657, 297
3978, 1066
2021, 2450
2446, 3979
767, 699
1184, 3708
250, 3672
2657, 2672
1375, 3310
2390, 2871
746, 2796
1184, 467
4065, 3921
1469, 120
2759, 3736
2568, 1587
1609, 173
746, 2644
95, 2629
731, 3601
1737, 999
2117, 1587
1854, 3472
1280, 1652
2619, 927
3338, 1873
3672, 3687
1294, 132
2157, 3534
767, 3423
1287, 4072
3851, 2900
3523, 270
2637, 773
2643, 3926
1272, 2282
3679, 2285
2788, 4005
1912, 3399
2746, 875
1587, 1658
2021, 969
2021, 3708
1587, 2111
1184, 2230
715, 95
2477, 2527
2021, 427
1184, 3
238, 186
250, 3399
95, 912
1717, 593
3339, 1513
3638, 862
1809, 1913
3851, 3391
3851, 1113
2615, 3684
2615, 260
3851, 1184
2568, 663
3674, 2366
1577, 385
3022, 2765
618, 1630
803, 3919
1587, 2993
953, 2130
847, 2481
2825, 1962
815, 2547
1184, 3285
2431, 363
3851, 40
3851, 3380
2860, 2887
2417, 1378
432, 2919
280, 177
1280, 538
476, 2230
2181, 2487
3851, 1609
238, 1508
2021, 2
2550, 1275
40, 1587
3339, 3338
912, 874
2510, 1685
1193, 926
3502, 1765
250, 3661
3857, 1098
1609, 3590
2917, 3197
1297, 1058
1272, 2888
1323, 1428
2568, 889
238, 3623
473, 773
1907, 592
1375, 2212
1153, 1098
657, 2502
3352, 3391
1439, 2834
715, 707
1232, 3320
2822, 2572
862, 3910
141, 1336
1193, 3043
2643, 2862
1971, 2757
2278, 427
2315, 2244
3561, 3161
1425, 2637
3851, 1352
2207, 362
1117, 624
3724, 3327
3902, 514
2530, 3385
3805, 4030
1907, 3075
3851, 2111
3749, 280
13, 3043
277, 2457
249, 305
593, 2615
2649, 1427
2759, 2412
1184, 612
2530, 3310
1914, 2993
2021, 4072
1134, 1864
2637, 453
313, 1982
497, 2300
1280, 2992
3502, 2139
3338, 1267
77, 3674
484, 2477
2450, 245
2207, 141
2052, 1625
2649, 657
277, 1164
2021, 1832
1587, 1566
1294, 1658
3851, 3944
1280, 56
409, 3361
767, 3005
3851, 271
1428, 608
3129, 1744
1913, 2709
2117, 1168
1560, 3797
141, 1126
1864, 3878
4038, 2477
3851, 2145
73, 2580
3851, 1193
113, 2175
746, 3209
1153, 427
3227, 1226
2938, 2568
1280, 95
3851, 2915
1117, 949
2021, 743
1280, 1715
3851, 2060
556, 427
547, 1164
3285, 1428
862, 1013
767, 2193
364, 1074
2938, 1403
3488, 423
2796, 278
4038, 2230
1280, 1823
1272, 1058
1744, 2615
1193, 213
2336, 1422
2450, 1658
3851, 3015
2352, 3423
733, 2210
467, 2282
250, 1457
2801, 1117
2530, 2878
3770, 2304
1393, 1242
4072, 2835
767, 130
1450, 2304
1809, 2530
3124, 3402
200, 1566
1609, 1864
1400, 2976
473, 3637
2237, 3979
1280, 2193
2021, 277
1587, 1832
843, 1050
406, 3500
3294, 3601
2605, 3910
95, 3571
348, 2771
95, 3686
2910, 2993
1608, 3601
3059, 4062
770, 1807
1619, 2304
3282, 698
1849, 1807
1134, 2021
3098, 2821
743, 1152
1978, 4021
250, 3305
1961, 884
2657, 1768
1715, 3701
2157, 2418
1772, 73
1682, 3736
3161, 305
3851, 2121
297, 960
1460, 3686
250, 2021
95, 1737
1012, 459
362, 95
3414, 3759
1700, 162
252, 2993
406, 1427
2467, 1098
3389, 4012
2360, 818
1715, 1587
3851, 484
3851, 1457
1117, 3111
1280, 746
3961, 2649
2637, 2629
1193, 3352
670, 873
3087, 2139
2530, 101
2967, 415
3851, 362
2210, 1744
155, 479
1987, 1070
3310, 624
3851, 526
250, 3701
3129, 339
1260, 3545
250, 1293
3851, 3187
2021, 998
1075, 780
2102, 679
130, 1054
497, 1559
2537, 2546
1783, 1832
1840, 2304
862, 912
1024, 3095
1609, 3639
3694, 707
1117, 955
249, 2929
3610, 101
1884, 3437
207, 3805
3569, 3111
2139, 3116
2335, 2339
2568, 369
3129, 3723
2485, 3978
3556, 2210
1849, 2032
427, 3354
3851, 1193
269, 479
2021, 1257
2530, 2576
2853, 654
3310, 278
2134, 2201
3944, 1737
86, 4065
1260, 3423
1375, 373
2811, 1765
3851, 1294
2657, 1375
1715, 746
3851, 3051
1809, 743
3124, 2300
862, 2731
733, 3182
3851, 926
1469, 298
1375, 926
1609, 1472
3719, 2477
1169, 3051
427, 1685
547, 1137
2777, 2698
3851, 4021
3851, 93
2534, 3759
1587, 745
373, 220
862, 3399
3392, 2230
1134, 1532
283, 3945
2335, 3759
2289, 3249
1193, 2993
2711, 494
250, 3964
95, 2
1184, 3438
3187, 2157
2076, 1428
3690, 2615
3129, 1381
953, 2157
2820, 3498
3358, 1714
250, 3129
3187, 882
363, 2615
746, 3756
767, 547
95, 2834
3136, 3765
1609, 427
3022, 1513
1375, 743
2300, 3161
1609, 203
3610, 858
2417, 1082
1934, 2993
3961, 1381
657, 2384
2021, 1840
2878, 1444
2619, 2530
250, 2450
931, 3338
3124, 269
1430, 2462
1805, 964
1744, 1685
497, 744
1609, 473
2021, 3998
3851, 1577
3285, 3182
1961, 2810
122, 3016
2530, 2447
95, 3209
1153, 2021
1508, 1658
3505, 3145
1907, 130
373, 2159
2117, 3304
2860, 495
862, 142
953, 3437
2313, 1403
2530, 186
743, 592
1609, 2953
1280, 1752
3894, 2057
2676, 564
1864, 2615
1587, 1381
387, 1230
3930, 889
1280, 2315
743, 3483
141, 2599
3502, 592
